id,bpm,accuracy,time_ms,time_iso,synced
1773,85.0,3,1783269403324,2026-07-05T23:36:43.324,1
1774,85.0,3,1783269404327,2026-07-05T23:36:44.327,1
1775,86.0,3,1783269405326,2026-07-05T23:36:45.326,1
1776,86.0,3,1783269406325,2026-07-05T23:36:46.325,1
1777,85.0,3,1783269407326,2026-07-05T23:36:47.326,1
1778,85.0,3,1783269408325,2026-07-05T23:36:48.325,1
1779,85.0,3,1783269409328,2026-07-05T23:36:49.328,1
1780,85.0,3,1783269410325,2026-07-05T23:36:50.325,1
1781,84.0,3,1783269411325,2026-07-05T23:36:51.325,1
1782,84.0,3,1783269412325,2026-07-05T23:36:52.325,1
1783,84.0,3,1783269413325,2026-07-05T23:36:53.325,1
1784,84.0,3,1783269414325,2026-07-05T23:36:54.325,1
1785,83.0,3,1783269415325,2026-07-05T23:36:55.325,1
1786,84.0,3,1783269416325,2026-07-05T23:36:56.325,1
1787,85.0,3,1783269417325,2026-07-05T23:36:57.325,1
1788,85.0,3,1783269418326,2026-07-05T23:36:58.326,1
1789,86.0,3,1783269419330,2026-07-05T23:36:59.330,1
1790,86.0,3,1783269420327,2026-07-05T23:37:00.327,1
1791,86.0,3,1783269421327,2026-07-05T23:37:01.327,1
1792,85.0,3,1783269422329,2026-07-05T23:37:02.329,1
1793,85.0,3,1783269423328,2026-07-05T23:37:03.328,1
1794,84.0,3,1783269424334,2026-07-05T23:37:04.334,1
1795,83.0,3,1783269425328,2026-07-05T23:37:05.328,1
1796,83.0,3,1783269426329,2026-07-05T23:37:06.329,1
1797,84.0,3,1783269427328,2026-07-05T23:37:07.328,1
1798,84.0,3,1783269428324,2026-07-05T23:37:08.324,1
1799,85.0,3,1783269429324,2026-07-05T23:37:09.324,1
1800,86.0,3,1783269430328,2026-07-05T23:37:10.328,1
1801,87.0,3,1783269431325,2026-07-05T23:37:11.325,1
1802,86.0,3,1783269432326,2026-07-05T23:37:12.326,1
1803,86.0,3,1783269433326,2026-07-05T23:37:13.326,1
1804,85.0,3,1783269434328,2026-07-05T23:37:14.328,1
1805,85.0,3,1783269435325,2026-07-05T23:37:15.325,1
1806,85.0,3,1783269436324,2026-07-05T23:37:16.324,1
1807,85.0,3,1783269437326,2026-07-05T23:37:17.326,1
1808,85.0,3,1783269438329,2026-07-05T23:37:18.329,1
1809,85.0,3,1783269439328,2026-07-05T23:37:19.328,1
1810,85.0,3,1783269440325,2026-07-05T23:37:20.325,1
1811,85.0,3,1783269441328,2026-07-05T23:37:21.328,1
1812,85.0,3,1783269442327,2026-07-05T23:37:22.327,1
1813,86.0,3,1783269443335,2026-07-05T23:37:23.335,1
1814,86.0,3,1783269444327,2026-07-05T23:37:24.327,1
1815,85.0,3,1783269445325,2026-07-05T23:37:25.325,1
1816,85.0,3,1783269446327,2026-07-05T23:37:26.327,1
1817,85.0,3,1783269447336,2026-07-05T23:37:27.336,1
1818,85.0,3,1783269448331,2026-07-05T23:37:28.331,1
1819,85.0,3,1783269449331,2026-07-05T23:37:29.331,1
1820,85.0,3,1783269450324,2026-07-05T23:37:30.324,1
1821,85.0,3,1783269451324,2026-07-05T23:37:31.324,1
1822,85.0,3,1783269452328,2026-07-05T23:37:32.328,1
1823,84.0,3,1783269453328,2026-07-05T23:37:33.328,1
1824,84.0,3,1783269454327,2026-07-05T23:37:34.327,1
1825,84.0,3,1783269455328,2026-07-05T23:37:35.328,1
1826,85.0,3,1783269456328,2026-07-05T23:37:36.328,1
1827,85.0,3,1783269457328,2026-07-05T23:37:37.328,1
1828,85.0,3,1783269458328,2026-07-05T23:37:38.328,1
1829,85.0,3,1783269459328,2026-07-05T23:37:39.328,1
1830,85.0,3,1783269460327,2026-07-05T23:37:40.327,1
1831,86.0,3,1783269461328,2026-07-05T23:37:41.328,1
1832,86.0,3,1783269462329,2026-07-05T23:37:42.329,1
1833,86.0,3,1783269463328,2026-07-05T23:37:43.328,1
1834,86.0,3,1783269464327,2026-07-05T23:37:44.327,1
1835,86.0,3,1783269465328,2026-07-05T23:37:45.328,1
1836,86.0,3,1783269466327,2026-07-05T23:37:46.327,1
1837,87.0,3,1783269467328,2026-07-05T23:37:47.328,1
1838,87.0,3,1783269468328,2026-07-05T23:37:48.328,1
1839,88.0,3,1783269469328,2026-07-05T23:37:49.328,1
1840,89.0,3,1783269470328,2026-07-05T23:37:50.328,1
1841,90.0,3,1783269471325,2026-07-05T23:37:51.325,1
1842,90.0,3,1783269472325,2026-07-05T23:37:52.325,1
1843,89.0,3,1783269473327,2026-07-05T23:37:53.327,1
1844,88.0,3,1783269474327,2026-07-05T23:37:54.327,1
1845,88.0,3,1783269475328,2026-07-05T23:37:55.328,1
1846,87.0,3,1783269476328,2026-07-05T23:37:56.328,1
1847,86.0,3,1783269477328,2026-07-05T23:37:57.328,1
1848,85.0,3,1783269478324,2026-07-05T23:37:58.324,1
1849,85.0,3,1783269479328,2026-07-05T23:37:59.328,1
1850,84.0,3,1783269480327,2026-07-05T23:38:00.327,1
1851,84.0,3,1783269481328,2026-07-05T23:38:01.328,1
1852,83.0,3,1783269482327,2026-07-05T23:38:02.327,1
1853,82.0,3,1783269483326,2026-07-05T23:38:03.326,1
1854,82.0,3,1783269484328,2026-07-05T23:38:04.328,1
1855,81.0,3,1783269485328,2026-07-05T23:38:05.328,1
1856,81.0,3,1783269486328,2026-07-05T23:38:06.328,1
1857,81.0,3,1783269487327,2026-07-05T23:38:07.327,1
1858,81.0,3,1783269488324,2026-07-05T23:38:08.324,1
1859,81.0,3,1783269489328,2026-07-05T23:38:09.328,1
1860,81.0,3,1783269490328,2026-07-05T23:38:10.328,1
1861,82.0,3,1783269491324,2026-07-05T23:38:11.324,1
1862,81.0,3,1783269492328,2026-07-05T23:38:12.328,1
1863,81.0,3,1783269493327,2026-07-05T23:38:13.327,1
1864,81.0,3,1783269494328,2026-07-05T23:38:14.328,1
1865,81.0,3,1783269495326,2026-07-05T23:38:15.326,1
1866,81.0,3,1783269496328,2026-07-05T23:38:16.328,1
1867,81.0,3,1783269497327,2026-07-05T23:38:17.327,1
1868,81.0,3,1783269498325,2026-07-05T23:38:18.325,1
1869,81.0,3,1783269499324,2026-07-05T23:38:19.324,1
1870,81.0,3,1783269500326,2026-07-05T23:38:20.326,1
1871,80.0,3,1783269501328,2026-07-05T23:38:21.328,1
1872,80.0,3,1783269502328,2026-07-05T23:38:22.328,1
1873,79.0,3,1783269503327,2026-07-05T23:38:23.327,1
1874,79.0,3,1783269504328,2026-07-05T23:38:24.328,1
1875,79.0,3,1783269505328,2026-07-05T23:38:25.328,1
1876,79.0,3,1783269506328,2026-07-05T23:38:26.328,1
1877,80.0,3,1783269507324,2026-07-05T23:38:27.324,1
1878,80.0,3,1783269508326,2026-07-05T23:38:28.326,1
1879,80.0,3,1783269509328,2026-07-05T23:38:29.328,1
1880,80.0,3,1783269510327,2026-07-05T23:38:30.327,1
1881,80.0,3,1783269511328,2026-07-05T23:38:31.328,1
1882,81.0,3,1783269512325,2026-07-05T23:38:32.325,1
1883,81.0,3,1783269513324,2026-07-05T23:38:33.324,1
1884,81.0,3,1783269514325,2026-07-05T23:38:34.325,1
1885,81.0,3,1783269515326,2026-07-05T23:38:35.326,1
1886,82.0,3,1783269516325,2026-07-05T23:38:36.325,1
1887,82.0,3,1783269517325,2026-07-05T23:38:37.325,1
1888,83.0,3,1783269518325,2026-07-05T23:38:38.325,1
1889,83.0,3,1783269519326,2026-07-05T23:38:39.326,1
1890,84.0,3,1783269520329,2026-07-05T23:38:40.329,1
1891,86.0,3,1783269521330,2026-07-05T23:38:41.330,1
1892,86.0,3,1783269522333,2026-07-05T23:38:42.333,1
1893,87.0,3,1783269523333,2026-07-05T23:38:43.333,1
1894,87.0,3,1783269524331,2026-07-05T23:38:44.331,1
1895,86.0,3,1783269525332,2026-07-05T23:38:45.332,1
1896,86.0,3,1783269526325,2026-07-05T23:38:46.325,1
1897,85.0,3,1783269527325,2026-07-05T23:38:47.325,1
1898,84.0,3,1783269528324,2026-07-05T23:38:48.324,1
1899,83.0,3,1783269529325,2026-07-05T23:38:49.325,1
1900,83.0,3,1783269530325,2026-07-05T23:38:50.325,1
1901,82.0,3,1783269531325,2026-07-05T23:38:51.325,1
1902,82.0,3,1783269532325,2026-07-05T23:38:52.325,1
1903,81.0,3,1783269533325,2026-07-05T23:38:53.325,1
1904,80.0,3,1783269534326,2026-07-05T23:38:54.326,1
1905,80.0,3,1783269535324,2026-07-05T23:38:55.324,1
1906,79.0,3,1783269536325,2026-07-05T23:38:56.325,1
1907,78.0,3,1783269537333,2026-07-05T23:38:57.333,1
1908,78.0,3,1783269538326,2026-07-05T23:38:58.326,1
1909,78.0,3,1783269539325,2026-07-05T23:38:59.325,1
1910,78.0,3,1783269540325,2026-07-05T23:39:00.325,1
1911,77.0,3,1783269541325,2026-07-05T23:39:01.325,1
1912,78.0,3,1783269542325,2026-07-05T23:39:02.325,1
1913,78.0,3,1783269543327,2026-07-05T23:39:03.327,1
1914,78.0,3,1783269544325,2026-07-05T23:39:04.325,1
1915,78.0,3,1783269545325,2026-07-05T23:39:05.325,1
1916,79.0,3,1783269546325,2026-07-05T23:39:06.325,1
1917,80.0,3,1783269547325,2026-07-05T23:39:07.325,1
1918,81.0,3,1783269548324,2026-07-05T23:39:08.324,1
1919,82.0,3,1783269549329,2026-07-05T23:39:09.329,1
1920,84.0,3,1783269550331,2026-07-05T23:39:10.331,1
1921,86.0,3,1783269551329,2026-07-05T23:39:11.329,1
1922,87.0,3,1783269552335,2026-07-05T23:39:12.335,1
1923,88.0,3,1783269553332,2026-07-05T23:39:13.332,1
1924,89.0,3,1783269554338,2026-07-05T23:39:14.338,1
1925,89.0,3,1783269555337,2026-07-05T23:39:15.337,1
1926,89.0,3,1783269556324,2026-07-05T23:39:16.324,1
1927,89.0,3,1783269557324,2026-07-05T23:39:17.324,1
1928,89.0,3,1783269558325,2026-07-05T23:39:18.325,1
1929,89.0,3,1783269559325,2026-07-05T23:39:19.325,1
1930,88.0,3,1783269560324,2026-07-05T23:39:20.324,1
1931,88.0,3,1783269561325,2026-07-05T23:39:21.325,1
1932,87.0,3,1783269562326,2026-07-05T23:39:22.326,1
1933,87.0,3,1783269563324,2026-07-05T23:39:23.324,1
1934,86.0,3,1783269564325,2026-07-05T23:39:24.325,1
1935,86.0,3,1783269565325,2026-07-05T23:39:25.325,1
1936,85.0,3,1783269566325,2026-07-05T23:39:26.325,1
1937,84.0,3,1783269567325,2026-07-05T23:39:27.325,1
1938,84.0,3,1783269568325,2026-07-05T23:39:28.325,1
1939,84.0,3,1783269569325,2026-07-05T23:39:29.325,1
1940,84.0,3,1783269570324,2026-07-05T23:39:30.324,1
1941,84.0,3,1783269571327,2026-07-05T23:39:31.327,1
1942,85.0,3,1783269572324,2026-07-05T23:39:32.324,1
1943,84.0,3,1783269573324,2026-07-05T23:39:33.324,1
1944,84.0,3,1783269574328,2026-07-05T23:39:34.328,1
1945,83.0,3,1783269575328,2026-07-05T23:39:35.328,1
1946,82.0,3,1783269576327,2026-07-05T23:39:36.327,1
1947,81.0,3,1783269577328,2026-07-05T23:39:37.328,1
1948,81.0,3,1783269578327,2026-07-05T23:39:38.327,1
1949,81.0,3,1783269579324,2026-07-05T23:39:39.324,1
1950,81.0,3,1783269580327,2026-07-05T23:39:40.327,1
1951,82.0,3,1783269581325,2026-07-05T23:39:41.325,1
1952,83.0,3,1783269582326,2026-07-05T23:39:42.326,1
1953,84.0,3,1783269583325,2026-07-05T23:39:43.325,1
1954,85.0,3,1783269584325,2026-07-05T23:39:44.325,1
1955,86.0,3,1783269585325,2026-07-05T23:39:45.325,1
1956,87.0,3,1783269586325,2026-07-05T23:39:46.325,1
1957,86.0,3,1783269587327,2026-07-05T23:39:47.327,1
1958,86.0,3,1783269588326,2026-07-05T23:39:48.326,1
1959,86.0,3,1783269589325,2026-07-05T23:39:49.325,1
1960,85.0,3,1783269590326,2026-07-05T23:39:50.326,1
1961,84.0,3,1783269591324,2026-07-05T23:39:51.324,1
1962,84.0,3,1783269592326,2026-07-05T23:39:52.326,1
1963,84.0,3,1783269593327,2026-07-05T23:39:53.327,1
1964,83.0,3,1783269594328,2026-07-05T23:39:54.328,1
1965,82.0,3,1783269595329,2026-07-05T23:39:55.329,1
1966,81.0,3,1783269596330,2026-07-05T23:39:56.330,1
1967,80.0,3,1783269597331,2026-07-05T23:39:57.331,1
1968,80.0,3,1783269598332,2026-07-05T23:39:58.332,1
1969,81.0,3,1783269599333,2026-07-05T23:39:59.333,1
1970,81.0,3,1783269600324,2026-07-05T23:40:00.324,1
1971,82.0,3,1783269601335,2026-07-05T23:40:01.335,1
1972,83.0,3,1783269602335,2026-07-05T23:40:02.335,1
1973,84.0,3,1783269603335,2026-07-05T23:40:03.335,1
1974,85.0,3,1783269604336,2026-07-05T23:40:04.336,1
1975,85.0,3,1783269605331,2026-07-05T23:40:05.331,0
1976,86.0,3,1783269606325,2026-07-05T23:40:06.325,0
